Zipcode,Income 50-74K,Income 75-100K,High School Diploma,Bachelor's Degree,Non Poverty Family,Poverty Family
61752,0.0,0.0,1052.0,781.0,527.0,77.0
61761,22.0,9.0,4658.0,8358.0,4773.0,98.0
61764,4.0,0.0,3406.0,967.0,1139.0,204.0
61770,0.0,0.0,275.0,139.0,108.0,0.0
61802,18.0,0.0,2703.0,2349.0,1426.0,154.0
61811,0.0,0.0,103.0,19.0,73.0,14.0
61841,0.0,0.0,309.0,127.0,145.0,0.0
61842,0.0,0.0,547.0,302.0,180.0,27.0
61847,0.0,0.0,300.0,122.0,160.0,0.0
61876,0.0,0.0,222.0,32.0,50.0,65.0
61911,3.0,0.0,589.0,295.0,973.0,27.0
61920,18.0,0.0,2700.0,2430.0,1477.0,196.0
61937,0.0,0.0,556.0,139.0,419.0,95.0
61953,0.0,0.0,1301.0,725.0,780.0,82.0
61606,20.0,0.0,446.0,541.0,388.0,0.0
61615,8.0,0.0,2495.0,4761.0,2115.0,85.0
61722,0.0,0.0,80.0,69.0,72.0,0.0
61727,0.0,0.0,1994.0,1139.0,930.0,97.0
61729,0.0,0.0,320.0,106.0,143.0,0.0
61739,0.0,0.0,1209.0,268.0,498.0,15.0
61466,0.0,0.0,63.0,17.0,11.0,0.0
61480,0.0,0.0,368.0,88.0,87.0,0.0
61486,32.0,0.0,409.0,180.0,171.0,76.0
61490,0.0,0.0,310.0,121.0,204.0,0.0
61530,0.0,0.0,1277.0,1175.0,851.0,44.0
61545,4.0,0.0,235.0,74.0,89.0,0.0
61563,0.0,0.0,115.0,19.0,19.0,0.0
61568,0.0,4.0,651.0,546.0,889.0,0.0
61605,0.0,0.0,2787.0,420.0,612.0,135.0
61611,38.0,0.0,5250.0,2845.0,1991.0,98.0
61701,9.0,4.0,6399.0,5256.0,2262.0,346.0
61731,0.0,0.0,59.0,21.0,34.0,0.0
61745,0.0,0.0,757.0,818.0,528.0,7.0
61760,0.0,0.0,673.0,220.0,401.0,0.0
61817,0.0,0.0,497.0,376.0,243.0,6.0
61821,0.0,8.0,4021.0,4652.0,1988.0,84.0
61830,0.0,0.0,93.0,26.0,21.0,0.0
61854,0.0,0.0,234.0,122.0,98.0,0.0
61855,0.0,0.0,27.0,20.0,0.0,0.0
61862,0.0,0.0,100.0,44.0,59.0,0.0
61864,0.0,0.0,308.0,244.0,242.0,0.0
61919,2.0,0.0,197.0,101.0,54.0,2.0
61928,0.0,0.0,254.0,29.0,55.0,0.0
61933,0.0,0.0,239.0,71.0,101.0,2.0
61949,0.0,0.0,38.0,12.0,6.0,0.0
61951,0.0,0.0,1259.0,780.0,708.0,54.0
61956,0.0,0.0,529.0,251.0,254.0,27.0
61239,0.0,0.0,151.0,49.0,33.0,52.0
61252,0.0,0.0,1213.0,639.0,548.0,17.0
61259,0.0,0.0,325.0,177.0,91.0,0.0
61315,0.0,0.0,76.0,2.0,16.0,0.0
61317,0.0,0.0,133.0,31.0,32.0,2.0
61321,0.0,0.0,44.0,51.0,1.0,0.0
61324,0.0,0.0,38.0,0.0,0.0,0.0
61326,0.0,0.0,700.0,155.0,192.0,0.0
61330,0.0,0.0,393.0,102.0,180.0,0.0
61331,0.0,0.0,21.0,0.0,0.0,0.0
61348,0.0,0.0,841.0,377.0,423.0,3.0
61356,0.0,0.0,2321.0,1220.0,842.0,112.0
61361,0.0,0.0,224.0,147.0,103.0,0.0
61369,0.0,0.0,512.0,131.0,137.0,0.0
61413,0.0,0.0,235.0,145.0,96.0,3.0
61436,6.0,0.0,184.0,99.0,54.0,11.0
61437,0.0,0.0,207.0,83.0,38.0,8.0
61447,0.0,0.0,215.0,108.0,137.0,18.0
61454,0.0,0.0,138.0,37.0,16.0,0.0
61455,0.0,0.0,2512.0,2188.0,1271.0,98.0
61458,0.0,0.0,180.0,51.0,59.0,1.0
61484,0.0,0.0,195.0,36.0,76.0,5.0
61485,0.0,0.0,139.0,72.0,60.0,2.0
61491,0.0,0.0,495.0,137.0,164.0,1.0
61520,0.0,0.0,2829.0,1455.0,1291.0,67.0
61014,0.0,0.0,331.0,95.0,95.0,6.0
61051,0.0,0.0,407.0,138.0,209.0,0.0
61071,6.0,0.0,2873.0,802.0,1110.0,77.0
61469,0.0,0.0,711.0,120.0,212.0,31.0
61439,0.0,0.0,50.0,13.0,12.0,2.0
61448,0.0,0.0,779.0,353.0,419.0,43.0
61462,0.0,12.0,1974.0,1253.0,959.0,141.0
61470,0.0,0.0,121.0,46.0,121.0,0.0
61472,0.0,0.0,132.0,54.0,69.0,0.0
63956,0.0,0.0,228.0,118.0,242.0,0.0
63389,0.0,0.0,1803.0,503.0,724.0,43.0
63435,0.0,0.0,824.0,390.0,293.0,69.0
63954,0.0,0.0,220.0,10.0,75.0,7.0
63829,0.0,0.0,167.0,21.0,55.0,18.0
63863,0.0,0.0,1424.0,224.0,525.0,20.0
63868,0.0,0.0,118.0,10.0,53.0,8.0
63937,0.0,0.0,586.0,108.0,369.0,12.0
63941,0.0,0.0,59.0,12.0,0.0,0.0
63943,0.0,0.0,126.0,8.0,28.0,7.0
63961,0.0,0.0,357.0,169.0,213.0,13.0
63967,0.0,0.0,496.0,85.0,105.0,8.0
63088,6.0,0.0,960.0,1655.0,577.0,69.0
63103,0.0,0.0,716.0,1320.0,132.0,0.0
63111,27.0,0.0,3896.0,1538.0,822.0,333.0
63118,7.0,0.0,3239.0,3014.0,782.0,397.0
63124,49.0,99.0,316.0,2775.0,1487.0,29.0
63132,23.0,6.0,1087.0,2121.0,1351.0,29.0
63134,0.0,0.0,2628.0,823.0,994.0,167.0
63138,0.0,0.0,2545.0,1316.0,1057.0,284.0
63347,0.0,0.0,650.0,128.0,313.0,45.0
63362,0.0,0.0,1342.0,323.0,698.0,59.0
63376,18.0,0.0,11819.0,12492.0,8070.0,206.0
63379,0.0,0.0,5993.0,2168.0,2710.0,43.0
63383,0.0,0.0,3393.0,1172.0,1742.0,48.0
63388,0.0,0.0,220.0,33.0,34.0,0.0
63433,0.0,0.0,11.0,0.0,16.0,0.0
63440,0.0,0.0,435.0,39.0,142.0,0.0
63472,0.0,0.0,124.0,15.0,64.0,3.0
63474,0.0,0.0,126.0,28.0,44.0,8.0
63540,0.0,0.0,38.0,5.0,4.0,10.0
63547,0.0,0.0,138.0,10.0,4.0,44.0
63555,0.0,0.0,763.0,227.0,300.0,44.0
63556,7.0,0.0,1219.0,139.0,389.0,75.0
63559,0.0,0.0,373.0,79.0,132.0,0.0
63566,0.0,0.0,45.0,9.0,12.0,0.0
63627,0.0,0.0,880.0,283.0,235.0,75.0
63051,7.0,0.0,2515.0,1136.0,1620.0,116.0
63072,0.0,0.0,398.0,105.0,327.0,0.0
63438,0.0,0.0,150.0,23.0,30.0,0.0
63441,0.0,0.0,322.0,111.0,105.0,15.0
63445,0.0,0.0,951.0,228.0,249.0,29.0
63460,0.0,0.0,166.0,29.0,24.0,6.0
63533,0.0,0.0,191.0,41.0,66.0,2.0
63549,0.0,0.0,612.0,95.0,225.0,11.0
63563,0.0,0.0,92.0,36.0,134.0,28.0
63601,4.0,0.0,3139.0,605.0,1563.0,325.0
63622,0.0,0.0,175.0,169.0,56.0,13.0
63663,0.0,0.0,126.0,33.0,50.0,17.0
63629,0.0,0.0,411.0,41.0,120.0,17.0
63633,0.0,0.0,128.0,26.0,39.0,13.0
63654,0.0,0.0,168.0,58.0,25.0,0.0
63665,0.0,0.0,48.0,22.0,8.0,11.0
63750,0.0,0.0,0.0,0.0,0.0,0.0
63771,8.0,0.0,876.0,172.0,269.0,21.0
63774,0.0,0.0,29.0,0.0,0.0,0.0
63825,11.0,0.0,1038.0,323.0,534.0,20.0
63847,0.0,0.0,35.0,0.0,6.0,0.0
63852,0.0,0.0,301.0,37.0,129.0,18.0
63857,0.0,0.0,2547.0,877.0,786.0,260.0
63869,0.0,0.0,855.0,147.0,148.0,16.0
63880,0.0,0.0,35.0,0.0,22.0,0.0
63932,0.0,0.0,237.0,38.0,95.0,74.0
63942,0.0,0.0,179.0,46.0,73.0,3.0
63953,0.0,0.0,356.0,139.0,177.0,62.0
63957,0.0,0.0,1194.0,344.0,461.0,102.0
63656,0.0,0.0,117.0,15.0,38.0,13.0
63626,0.0,0.0,371.0,87.0,238.0,167.0
63636,0.0,0.0,201.0,13.0,79.0,2.0
63653,0.0,0.0,270.0,30.0,142.0,24.0
63664,0.0,0.0,1736.0,432.0,1070.0,31.0
63736,0.0,0.0,940.0,281.0,343.0,7.0
63543,0.0,0.0,58.0,3.0,11.0,59.0
63660,0.0,0.0,972.0,72.0,324.0,50.0
63567,0.0,0.0,82.0,16.0,6.0,0.0
63828,0.0,0.0,43.0,4.0,20.0,19.0
63073,0.0,0.0,67.0,245.0,185.0,0.0
63053,0.0,0.0,13.0,5.0,7.0,0.0
63047,0.0,0.0,0.0,0.0,0.0,0.0
63368,52.0,10.0,5327.0,9245.0,7297.0,189.0
63666,0.0,0.0,32.0,0.0,35.0,0.0
63781,0.0,0.0,404.0,37.0,103.0,63.0
63853,0.0,0.0,35.0,2.0,9.0,0.0
63045,0.0,0.0,0.0,0.0,0.0,0.0
63079,0.0,0.0,0.0,0.0,0.0,0.0
63745,0.0,0.0,7.0,1.0,0.0,0.0
63473,0.0,0.0,98.0,15.0,90.0,0.0
63557,0.0,0.0,74.0,15.0,18.0,18.0
63637,0.0,0.0,462.0,44.0,0.0,0.0
63782,0.0,0.0,87.0,27.0,15.0,0.0
63873,0.0,0.0,1167.0,201.0,255.0,150.0
63965,0.0,0.0,604.0,238.0,377.0,21.0
63467,0.0,0.0,18.0,0.0,0.0,0.0
63551,0.0,0.0,71.0,4.0,3.0,0.0
63962,0.0,0.0,0.0,0.0,0.0,0.0
63826,0.0,0.0,11.0,7.0,1.0,0.0
63964,0.0,0.0,110.0,41.0,96.0,33.0
63155,0.0,0.0,0.0,0.0,0.0,0.0
63104,11.0,7.0,1693.0,3433.0,650.0,6.0
63020,0.0,0.0,4286.0,909.0,2238.0,66.0
57528,0.0,0.0,295.0,80.0,181.0,0.0
57457,0.0,0.0,19.0,7.0,11.0,0.0
57470,0.0,0.0,16.0,5.0,12.0,0.0
57538,0.0,0.0,58.0,21.0,64.0,5.0
57563,0.0,0.0,17.0,49.0,18.0,0.0
57570,0.0,0.0,177.0,135.0,79.0,11.0
57577,0.0,0.0,220.0,57.0,35.0,18.0
57623,1.0,0.0,235.0,96.0,86.0,12.0
57632,0.0,0.0,187.0,84.0,114.0,0.0
57641,0.0,0.0,102.0,58.0,37.0,5.0
57656,0.0,0.0,147.0,75.0,66.0,14.0
57661,0.0,0.0,13.0,3.0,18.0,0.0
57714,0.0,0.0,40.0,29.0,6.0,58.0
57718,0.0,0.0,1406.0,1033.0,836.0,0.0
57720,0.0,0.0,132.0,124.0,47.0,0.0
57732,17.0,0.0,561.0,283.0,117.0,17.0
57745,0.0,0.0,552.0,209.0,285.0,0.0
57758,0.0,0.0,26.0,2.0,0.0,1.0
57760,19.0,0.0,301.0,129.0,198.0,0.0
57027,0.0,0.0,26.0,15.0,13.0,0.0
57779,0.0,0.0,38.0,51.0,0.0,0.0
57219,0.0,0.0,151.0,55.0,33.0,0.0
57233,0.0,0.0,36.0,6.0,0.0,23.0
57235,8.0,0.0,191.0,88.0,183.0,0.0
57238,4.0,0.0,199.0,40.0,97.0,0.0
57247,0.0,0.0,60.0,26.0,7.0,0.0
57251,0.0,0.0,37.0,19.0,24.0,0.0
57346,0.0,0.0,6.0,0.0,0.0,0.0
57279,0.0,0.0,286.0,176.0,104.0,0.0
57311,0.0,0.0,267.0,142.0,241.0,0.0
57317,0.0,0.0,149.0,72.0,82.0,0.0
57324,0.0,0.0,79.0,36.0,29.0,0.0
57355,0.0,0.0,186.0,120.0,135.0,1.0
57374,0.0,0.0,86.0,17.0,42.0,23.0
57375,0.0,0.0,180.0,94.0,79.0,3.0
57381,0.0,0.0,145.0,59.0,47.0,28.0
58067,0.0,0.0,64.0,22.0,15.0,1.0
58366,0.0,0.0,191.0,148.0,174.0,0.0
58367,0.0,0.0,220.0,201.0,130.0,33.0
58369,0.0,0.0,183.0,136.0,110.0,11.0
58418,0.0,0.0,84.0,35.0,5.0,0.0
58458,0.0,0.0,216.0,133.0,192.0,3.0
58463,2.0,5.0,161.0,46.0,11.0,4.0
58482,0.0,0.0,244.0,147.0,90.0,0.0
58486,0.0,0.0,51.0,18.0,29.0,0.0
58544,0.0,0.0,170.0,43.0,54.0,0.0
58565,0.0,0.0,53.0,29.0,10.0,0.0
58577,7.0,0.0,402.0,239.0,190.0,0.0
58579,0.0,0.0,234.0,149.0,228.0,4.0
58656,0.0,0.0,89.0,71.0,40.0,0.0
58710,0.0,0.0,197.0,34.0,50.0,0.0
58713,0.0,0.0,0.0,1.0,0.0,1.0
58718,0.0,0.0,194.0,76.0,142.0,8.0
58721,0.0,0.0,91.0,52.0,39.0,4.0
58737,0.0,0.0,33.0,5.0,24.0,0.0
58740,0.0,0.0,143.0,67.0,99.0,21.0
58748,0.0,0.0,28.0,8.0,8.0,0.0
58758,0.0,0.0,101.0,20.0,22.0,0.0
58762,0.0,0.0,60.0,22.0,22.0,0.0
58770,0.0,0.0,212.0,203.0,144.0,18.0
58782,0.0,0.0,94.0,45.0,89.0,0.0
58831,0.0,0.0,94.0,101.0,99.0,0.0
58845,0.0,0.0,42.0,43.0,86.0,0.0
58853,0.0,0.0,24.0,14.0,8.0,0.0
58222,0.0,0.0,39.0,54.0,74.0,0.0
58223,0.0,0.0,71.0,23.0,0.0,0.0
58535,0.0,0.0,199.0,45.0,56.0,0.0
58538,0.0,0.0,295.0,188.0,94.0,39.0
58541,0.0,0.0,98.0,37.0,90.0,0.0
58560,0.0,0.0,51.0,16.0,25.0,0.0
58561,0.0,0.0,282.0,89.0,131.0,0.0
58625,0.0,0.0,61.0,13.0,39.0,0.0
58654,0.0,0.0,55.0,42.0,56.0,6.0
58711,4.0,0.0,38.0,23.0,24.0,2.0
58725,0.0,0.0,77.0,31.0,64.0,8.0
58730,0.0,0.0,391.0,125.0,37.0,0.0
58733,0.0,0.0,90.0,59.0,42.0,12.0
58736,0.0,0.0,157.0,59.0,110.0,9.0
58063,10.0,0.0,44.0,41.0,59.0,22.0
58102,2.0,0.0,2912.0,4525.0,2048.0,73.0
58204,0.0,0.0,126.0,194.0,385.0,12.0
58212,0.0,0.0,169.0,56.0,42.0,0.0
58220,0.0,0.0,497.0,287.0,272.0,5.0
58229,0.0,0.0,21.0,26.0,31.0,12.0
58250,0.0,0.0,44.0,21.0,6.0,0.0
58267,0.0,0.0,237.0,187.0,119.0,0.0
58271,0.0,0.0,188.0,75.0,105.0,0.0
58321,0.0,0.0,25.0,15.0,54.0,5.0
58323,0.0,0.0,5.0,7.0,3.0,0.0
58335,0.0,0.0,153.0,47.0,44.0,129.0
58341,0.0,0.0,435.0,374.0,345.0,0.0
58345,0.0,0.0,24.0,7.0,9.0,0.0
58382,0.0,0.0,9.0,58.0,45.0,2.0
58413,0.0,0.0,224.0,115.0,86.0,1.0
58421,0.0,0.0,515.0,376.0,280.0,11.0
58423,0.0,0.0,14.0,1.0,0.0,0.0
58428,0.0,0.0,50.0,23.0,29.0,0.0
58429,0.0,0.0,106.0,33.0,62.0,0.0
58440,0.0,0.0,49.0,8.0,12.0,0.0
58443,0.0,0.0,17.0,16.0,28.0,0.0
58474,0.0,0.0,510.0,344.0,408.0,0.0
58492,0.0,0.0,95.0,38.0,123.0,2.0
58496,0.0,0.0,46.0,9.0,18.0,0.0
58552,0.0,0.0,423.0,198.0,172.0,5.0
58554,0.0,46.0,4133.0,3671.0,2656.0,0.0
58559,0.0,0.0,42.0,40.0,33.0,0.0
58231,0.0,0.0,68.0,36.0,33.0,0.0
58239,0.0,0.0,4.0,0.0,0.0,0.0
58258,0.0,0.0,69.0,19.0,26.0,0.0
58278,0.0,0.0,207.0,309.0,326.0,0.0
58355,0.0,0.0,18.0,12.0,3.0,0.0
58004,0.0,0.0,40.0,68.0,17.0,0.0
58257,0.0,0.0,280.0,298.0,168.0,7.0
58240,0.0,0.0,224.0,137.0,95.0,0.0
58244,0.0,0.0,21.0,21.0,6.0,0.0
58256,6.0,0.0,132.0,97.0,97.0,0.0
58260,0.0,0.0,38.0,20.0,0.0,0.0
58261,0.0,0.0,266.0,91.0,133.0,20.0
58311,0.0,0.0,8.0,8.0,0.0,0.0
58324,0.0,0.0,272.0,134.0,197.0,7.0
58351,0.0,0.0,110.0,100.0,36.0,17.0
58363,0.0,0.0,21.0,22.0,42.0,0.0
58033,0.0,0.0,138.0,31.0,59.0,3.0
58040,0.0,0.0,191.0,138.0,141.0,0.0
58042,0.0,0.0,235.0,347.0,273.0,0.0
58057,0.0,0.0,26.0,8.0,0.0,3.0
58078,24.0,0.0,3560.0,6059.0,4280.0,181.0
58227,0.0,0.0,91.0,72.0,24.0,0.0
58228,0.0,0.0,152.0,98.0,20.0,7.0
58011,0.0,0.0,83.0,72.0,62.0,0.0
58013,0.0,0.0,28.0,0.0,5.0,0.0
58029,0.0,0.0,35.0,7.0,19.0,0.0
61102,0.0,0.0,3068.0,637.0,1282.0,337.0
61104,0.0,0.0,2964.0,704.0,786.0,467.0
61108,26.0,0.0,4731.0,2671.0,2049.0,144.0
61109,58.0,0.0,4754.0,1882.0,2047.0,391.0
61111,0.0,0.0,4152.0,2534.0,2897.0,156.0
61115,46.0,11.0,4531.0,1729.0,2212.0,32.0
61243,0.0,0.0,99.0,9.0,9.0,0.0
61270,12.0,0.0,1709.0,684.0,693.0,7.0
61088,0.0,0.0,1012.0,752.0,756.0,20.0
61089,0.0,0.0,163.0,156.0,117.0,0.0
61103,13.0,0.0,4094.0,2104.0,1574.0,158.0
61201,0.0,0.0,6051.0,3843.0,2430.0,410.0
61232,7.0,0.0,331.0,110.0,101.0,0.0
61242,0.0,0.0,314.0,112.0,126.0,0.0
61254,0.0,0.0,1917.0,1711.0,1419.0,67.0
61261,0.0,0.0,212.0,60.0,76.0,12.0
61032,0.0,0.0,6238.0,2479.0,1857.0,205.0
61037,0.0,0.0,29.0,10.0,10.0,0.0
61050,0.0,0.0,137.0,56.0,53.0,0.0
61052,0.0,0.0,335.0,80.0,68.0,0.0
57449,0.0,0.0,91.0,0.0,33.0,0.0
57426,0.0,0.0,11.0,9.0,0.0,2.0
57432,0.0,0.0,142.0,71.0,44.0,0.0
57437,0.0,3.0,279.0,133.0,111.0,0.0
57467,0.0,0.0,77.0,9.0,42.0,0.0
57501,19.0,0.0,2712.0,2867.0,1715.0,167.0
57532,0.0,0.0,519.0,324.0,321.0,0.0
57543,0.0,0.0,207.0,135.0,105.0,8.0
57559,0.0,0.0,168.0,55.0,19.0,0.0
57568,0.0,0.0,164.0,76.0,102.0,0.0
57580,0.0,0.0,910.0,545.0,298.0,29.0
57640,0.0,0.0,23.0,23.0,0.0,0.0
57648,0.0,0.0,105.0,43.0,20.0,0.0
57702,19.0,32.0,4647.0,6874.0,3118.0,223.0
57750,0.0,0.0,34.0,58.0,31.0,0.0
57763,0.0,0.0,49.0,34.0,31.0,0.0
57767,0.0,0.0,19.0,16.0,14.0,0.0
57769,18.0,0.0,581.0,488.0,477.0,5.0
57770,0.0,0.0,699.0,290.0,257.0,159.0
57772,0.0,0.0,135.0,117.0,57.0,210.0
57030,5.0,0.0,594.0,369.0,475.0,11.0
57032,26.0,4.0,631.0,1409.0,1219.0,0.0
57053,4.0,0.0,378.0,253.0,289.0,3.0
57057,0.0,0.0,41.0,25.0,25.0,0.0
57061,0.0,0.0,13.0,11.0,14.0,7.0
57064,10.0,0.0,657.0,1065.0,1170.0,5.0
57103,0.0,0.0,6191.0,4343.0,3720.0,335.0
57106,16.0,0.0,6569.0,7471.0,4673.0,165.0
57220,0.0,0.0,127.0,110.0,77.0,0.0
57227,3.0,0.0,126.0,31.0,56.0,0.0
57232,0.0,0.0,105.0,40.0,37.0,0.0
57243,1.0,0.0,186.0,34.0,90.0,7.0
57263,0.0,0.0,139.0,31.0,55.0,3.0
57266,2.0,0.0,147.0,37.0,52.0,0.0
57271,0.0,0.0,79.0,24.0,115.0,0.0
57272,0.0,0.0,31.0,34.0,34.0,8.0
57314,0.0,0.0,183.0,96.0,38.0,13.0
57020,0.0,0.0,215.0,216.0,304.0,0.0
57026,0.0,4.0,287.0,106.0,166.0,33.0
57028,0.0,0.0,620.0,462.0,243.0,72.0
57029,0.0,0.0,425.0,245.0,237.0,46.0
57031,0.0,0.0,174.0,80.0,81.0,0.0
57047,0.0,0.0,56.0,25.0,21.0,0.0
57066,0.0,0.0,393.0,137.0,108.0,46.0
57067,0.0,0.0,65.0,20.0,83.0,0.0
57068,0.0,0.0,355.0,161.0,200.0,5.0
57075,0.0,0.0,214.0,298.0,47.0,1.0
57078,51.0,0.0,3004.0,2478.0,1824.0,80.0
57201,9.0,8.0,5516.0,3138.0,2694.0,149.0
57273,0.0,0.0,264.0,109.0,86.0,21.0
57274,0.0,0.0,662.0,271.0,230.0,13.0
57313,0.0,0.0,272.0,116.0,147.0,13.0
57321,0.0,2.0,96.0,19.0,75.0,2.0
57330,0.0,0.0,112.0,71.0,47.0,0.0
57331,0.0,0.0,120.0,49.0,110.0,0.0
57334,0.0,2.0,161.0,81.0,131.0,2.0
57353,0.0,0.0,214.0,42.0,114.0,9.0
57356,0.0,0.0,311.0,110.0,124.0,43.0
57363,0.0,0.0,178.0,121.0,168.0,3.0
57364,0.0,0.0,15.0,0.0,0.0,0.0
57367,0.0,0.0,32.0,37.0,15.0,0.0
57382,4.0,0.0,426.0,164.0,121.0,8.0
57383,2.0,0.0,148.0,117.0,92.0,12.0
57446,2.0,0.0,126.0,39.0,38.0,0.0
57452,0.0,0.0,91.0,25.0,29.0,0.0
57651,0.0,0.0,28.0,13.0,12.0,0.0
57631,0.0,0.0,118.0,56.0,49.0,0.0
57633,0.0,0.0,85.0,44.0,67.0,1.0
57650,0.0,0.0,0.0,6.0,6.0,0.0
57701,45.0,13.0,6501.0,4543.0,3017.0,232.0
57716,0.0,0.0,39.0,59.0,15.0,20.0
57722,0.0,0.0,149.0,64.0,16.0,0.0
57752,0.0,0.0,136.0,129.0,135.0,45.0
57762,0.0,0.0,163.0,63.0,75.0,1.0
57256,0.0,0.0,26.0,4.0,10.0,4.0
57042,6.0,0.0,1857.0,1415.0,740.0,33.0
57035,0.0,0.0,258.0,155.0,150.0,0.0
57037,0.0,0.0,264.0,78.0,99.0,3.0
57041,0.0,0.0,19.0,39.0,21.0,0.0
57046,0.0,0.0,213.0,102.0,83.0,7.0
57055,6.0,0.0,211.0,111.0,123.0,0.0
57070,0.0,0.0,361.0,168.0,141.0,5.0
57072,3.0,0.0,91.0,53.0,35.0,0.0
57076,0.0,0.0,75.0,42.0,28.0,0.0
57104,0.0,0.0,4171.0,2611.0,1563.0,116.0
57223,0.0,0.0,240.0,170.0,228.0,0.0
57231,0.0,13.0,436.0,214.0,261.0,0.0
57262,0.0,0.0,796.0,329.0,254.0,84.0
57018,0.0,0.0,299.0,181.0,133.0,0.0
57025,7.0,0.0,459.0,358.0,474.0,0.0
57105,0.0,0.0,3021.0,3974.0,1417.0,0.0
57213,0.0,0.0,171.0,100.0,104.0,0.0
57216,8.0,0.0,300.0,58.0,51.0,33.0
57260,0.0,0.0,224.0,123.0,147.0,41.0
57315,0.0,0.0,222.0,158.0,176.0,6.0
57329,0.0,0.0,53.0,16.0,20.0,0.0
57017,0.0,0.0,302.0,189.0,202.0,1.0
57465,0.0,0.0,78.0,58.0,52.0,0.0
57270,0.0,0.0,155.0,146.0,96.0,6.0
57276,0.0,0.0,269.0,122.0,148.0,2.0
57312,0.0,0.0,169.0,56.0,86.0,0.0
57323,0.0,0.0,51.0,10.0,15.0,0.0
57328,0.0,0.0,246.0,88.0,76.0,15.0
57332,0.0,0.0,191.0,107.0,204.0,1.0
57335,0.0,0.0,81.0,45.0,32.0,0.0
57342,0.0,0.0,195.0,47.0,85.0,0.0
57344,0.0,0.0,32.0,15.0,52.0,0.0
57348,0.0,0.0,98.0,109.0,30.0,8.0
57358,0.0,0.0,14.0,0.0,0.0,0.0
57361,0.0,0.0,35.0,18.0,0.0,0.0
57385,0.0,0.0,354.0,78.0,85.0,7.0
57422,0.0,0.0,66.0,49.0,11.0,0.0
57468,0.0,0.0,77.0,17.0,26.0,0.0
57475,0.0,0.0,34.0,25.0,22.0,0.0
57476,0.0,0.0,107.0,31.0,31.0,0.0
57534,0.0,0.0,59.0,5.0,28.0,0.0
57547,0.0,0.0,18.0,14.0,6.0,0.0
57551,0.0,0.0,390.0,210.0,120.0,18.0
57564,0.0,0.0,208.0,131.0,170.0,0.0
57567,0.0,0.0,349.0,165.0,132.0,1.0
57574,0.0,0.0,13.0,29.0,3.0,0.0
57319,0.0,0.0,178.0,110.0,113.0,6.0
57339,0.0,0.0,212.0,50.0,110.0,25.0
57340,0.0,0.0,82.0,24.0,56.0,5.0
57345,0.0,0.0,440.0,145.0,113.0,0.0
57337,0.0,0.0,55.0,12.0,24.0,14.0
57341,4.0,0.0,17.0,10.0,20.0,0.0
57350,15.0,0.0,2696.0,1617.0,1443.0,291.0
57365,0.0,0.0,177.0,100.0,63.0,12.0
57366,0.0,0.0,475.0,309.0,353.0,6.0
57369,0.0,0.0,553.0,215.0,304.0,103.0
57371,0.0,0.0,57.0,34.0,15.0,0.0
57373,0.0,0.0,87.0,37.0,45.0,0.0
57434,0.0,0.0,69.0,71.0,38.0,0.0
57438,0.0,0.0,315.0,160.0,75.0,0.0
57440,0.0,0.0,88.0,48.0,86.0,16.0
57450,0.0,0.0,234.0,38.0,92.0,1.0
57454,0.0,0.0,119.0,93.0,73.0,0.0
57461,0.0,0.0,61.0,61.0,20.0,0.0
57473,0.0,0.0,30.0,67.0,7.0,0.0
57474,5.0,0.0,24.0,15.0,7.0,0.0
57477,0.0,0.0,4.0,23.0,31.0,0.0
57521,0.0,0.0,50.0,12.0,15.0,4.0
57529,0.0,0.0,108.0,12.0,28.0,0.0
57572,0.0,0.0,226.0,26.0,70.0,43.0
57585,0.0,0.0,41.0,17.0,0.0,0.0
57625,0.0,5.0,597.0,236.0,324.0,111.0
57636,0.0,0.0,16.0,0.0,0.0,0.0
57747,4.0,0.0,1096.0,910.0,324.0,127.0
57430,0.0,0.0,547.0,237.0,260.0,0.0
57433,0.0,0.0,82.0,31.0,10.0,0.0
57471,0.0,0.0,174.0,65.0,76.0,5.0
57479,0.0,0.0,117.0,70.0,92.0,0.0
57531,0.0,0.0,53.0,9.0,13.0,0.0
57536,0.0,0.0,112.0,14.0,43.0,3.0
61085,0.0,0.0,801.0,247.0,323.0,34.0
61060,0.0,0.0,347.0,145.0,194.0,0.0
61064,0.0,0.0,755.0,264.0,389.0,20.0
61077,0.0,0.0,20.0,0.0,0.0,0.0
61240,20.0,0.0,1319.0,1002.0,734.0,0.0
61256,0.0,0.0,391.0,241.0,219.0,26.0
61274,0.0,0.0,62.0,0.0,0.0,0.0
57555,16.0,0.0,479.0,207.0,130.0,57.0
57540,0.0,0.0,12.0,13.0,12.0,31.0
57548,0.0,0.0,184.0,49.0,83.0,24.0
57553,0.0,0.0,47.0,13.0,43.0,96.0
57562,0.0,0.0,16.0,9.0,26.0,0.0
57571,0.0,0.0,3.0,0.0,0.0,0.0
57620,0.0,0.0,137.0,31.0,65.0,0.0
57621,0.0,0.0,39.0,11.0,4.0,11.0
57645,0.0,0.0,47.0,30.0,49.0,8.0
57657,0.0,0.0,55.0,20.0,14.0,10.0
57725,0.0,0.0,35.0,43.0,5.0,0.0
57735,0.0,0.0,329.0,130.0,95.0,4.0
57748,0.0,0.0,101.0,48.0,85.0,6.0
57788,0.0,0.0,99.0,20.0,34.0,0.0
57799,0.0,0.0,0.0,0.0,0.0,0.0
