Zipcode,Income Below 75K,Income Over 100K,High School Diploma,Master Degree,Poverty Family,Non Poverty Family
55720,10.0,0.0,3492.0,488.0,75.0,1534.0
55722,0.0,0.0,186.0,29.0,11.0,138.0
55723,2.0,0.0,572.0,113.0,5.0,149.0
55725,0.0,1.0,50.0,5.0,0.0,0.0
55731,2.0,0.0,906.0,405.0,28.0,276.0
55775,2.0,0.0,297.0,39.0,0.0,120.0
55780,0.0,0.0,67.0,18.0,0.0,9.0
55781,2.0,0.0,117.0,44.0,5.0,43.0
55782,0.0,0.0,68.0,11.0,0.0,33.0
55784,0.0,0.0,30.0,0.0,0.0,18.0
55347,41.0,63.0,1416.0,4234.0,0.0,4733.0
55390,0.0,0.0,587.0,37.0,7.0,350.0
55391,118.0,14.0,1451.0,1694.0,114.0,2182.0
55405,35.0,0.0,860.0,1571.0,105.0,729.0
55410,29.0,26.0,1080.0,2762.0,18.0,2534.0
55412,41.0,0.0,3604.0,844.0,173.0,1106.0
55413,0.0,0.0,1599.0,986.0,194.0,404.0
55415,13.0,0.0,412.0,420.0,21.0,8.0
55426,0.0,0.0,2839.0,2174.0,25.0,1856.0
55428,0.0,0.0,5236.0,944.0,378.0,2395.0
55445,0.0,0.0,1312.0,501.0,13.0,1469.0
55606,0.0,0.0,19.0,24.0,0.0,0.0
55614,0.0,0.0,644.0,57.0,0.0,138.0
55615,0.0,0.0,51.0,8.0,0.0,0.0
55704,0.0,0.0,320.0,16.0,8.0,124.0
55706,0.0,0.0,336.0,23.0,18.0,54.0
55718,0.0,0.0,717.0,100.0,29.0,351.0
55719,2.0,0.0,1230.0,95.0,50.0,743.0
55732,0.0,0.0,359.0,26.0,8.0,124.0
55427,54.0,0.0,2964.0,1669.0,72.0,2057.0
55806,0.0,0.0,1303.0,307.0,16.0,456.0
55807,10.0,0.0,1888.0,212.0,124.0,593.0
55933,0.0,0.0,28.0,4.0,4.0,41.0
55943,15.0,3.0,659.0,113.0,17.0,307.0
55945,4.0,0.0,305.0,25.0,0.0,153.0
55956,0.0,0.0,367.0,63.0,4.0,245.0
55959,0.0,1.0,588.0,31.0,59.0,187.0
55962,7.0,0.0,175.0,19.0,8.0,88.0
55443,49.0,14.0,4113.0,1676.0,119.0,3900.0
55446,100.0,0.0,1288.0,2915.0,41.0,3296.0
55603,0.0,0.0,181.0,27.0,0.0,29.0
55605,0.0,0.0,131.0,11.0,6.0,27.0
55609,0.0,0.0,0.0,0.0,0.0,21.0
55724,0.0,0.0,206.0,38.0,0.0,62.0
55734,6.0,0.0,966.0,198.0,22.0,357.0
55753,0.0,0.0,186.0,7.0,20.0,61.0
55763,0.0,0.0,121.0,16.0,7.0,8.0
55764,0.0,0.0,129.0,4.0,0.0,30.0
55768,3.0,0.0,506.0,81.0,9.0,161.0
55771,0.0,0.0,424.0,36.0,52.0,58.0
55795,1.0,0.0,332.0,30.0,14.0,166.0
55812,0.0,0.0,492.0,604.0,64.0,566.0
55921,13.0,2.0,1172.0,89.0,0.0,484.0
55931,0.0,0.0,106.0,5.0,0.0,26.0
55935,0.0,0.0,181.0,26.0,0.0,88.0
55947,3.0,0.0,1195.0,361.0,44.0,696.0
55955,3.0,0.0,394.0,145.0,11.0,422.0
55972,8.0,0.0,835.0,266.0,67.0,645.0
55974,4.0,0.0,526.0,51.0,4.0,205.0
55981,3.0,5.0,973.0,241.0,17.0,400.0
55982,0.0,0.0,111.0,8.0,0.0,39.0
55991,3.0,0.0,319.0,46.0,0.0,166.0
55964,3.0,0.0,953.0,103.0,0.0,569.0
55967,0.0,0.0,244.0,18.0,3.0,183.0
55983,4.0,0.0,326.0,35.0,8.0,163.0
55345,18.0,0.0,1970.0,2237.0,40.0,2781.0
55349,7.0,2.0,1052.0,127.0,15.0,537.0
55356,29.0,10.0,407.0,495.0,0.0,868.0
55378,56.0,22.0,2791.0,2183.0,119.0,4725.0
55395,0.0,0.0,668.0,76.0,8.0,383.0
55396,2.0,0.0,575.0,57.0,0.0,177.0
55397,0.0,0.0,665.0,75.0,0.0,379.0
55398,44.0,0.0,2490.0,357.0,52.0,2684.0
55401,16.0,0.0,470.0,1477.0,0.0,36.0
55406,9.0,0.0,3586.0,4059.0,226.0,2155.0
55411,24.0,0.0,3494.0,697.0,910.0,2036.0
55420,20.0,0.0,3714.0,750.0,242.0,1647.0
55421,0.0,0.0,4954.0,1111.0,480.0,1703.0
55313,25.0,13.0,4153.0,752.0,5.0,3150.0
55327,26.0,0.0,604.0,253.0,46.0,421.0
55332,1.0,0.0,474.0,16.0,0.0,119.0
55333,0.0,0.0,225.0,5.0,42.0,48.0
55335,0.0,0.0,381.0,30.0,21.0,207.0
55339,0.0,0.0,227.0,16.0,5.0,128.0
55358,0.0,0.0,1236.0,146.0,3.0,537.0
55363,1.0,0.0,762.0,88.0,30.0,489.0
55416,60.0,14.0,2105.0,4204.0,46.0,2628.0
55373,5.0,5.0,878.0,236.0,0.0,752.0
55381,0.0,0.0,622.0,39.0,4.0,248.0
55385,0.0,0.0,316.0,18.0,34.0,139.0
55417,29.0,0.0,2419.0,2878.0,54.0,2235.0
55419,91.0,10.0,1565.0,3631.0,58.0,3014.0
55424,23.0,46.0,313.0,1386.0,0.0,1962.0
55970,0.0,0.0,217.0,19.0,12.0,117.0
55976,13.0,0.0,1248.0,393.0,14.0,947.0
55977,1.0,0.0,56.0,0.0,0.0,23.0
55992,2.0,0.0,947.0,222.0,0.0,542.0
55442,54.0,0.0,1370.0,1378.0,62.0,1161.0
55425,0.0,0.0,1430.0,515.0,139.0,969.0
55433,0.0,0.0,6128.0,1161.0,179.0,2712.0
55434,8.0,0.0,5385.0,1044.0,9.0,3625.0
55454,0.0,0.0,603.0,241.0,130.0,526.0
55455,0.0,0.0,0.0,0.0,0.0,0.0
55707,3.0,0.0,659.0,98.0,24.0,366.0
55709,0.0,0.0,704.0,111.0,6.0,441.0
55721,8.0,5.0,668.0,116.0,0.0,491.0
55738,0.0,0.0,127.0,11.0,0.0,41.0
55742,0.0,0.0,84.0,28.0,0.0,30.0
55749,0.0,0.0,107.0,9.0,0.0,36.0
55760,5.0,0.0,783.0,94.0,12.0,248.0
55787,0.0,0.0,118.0,18.0,2.0,48.0
55798,0.0,0.0,192.0,25.0,0.0,75.0
55810,3.0,0.0,2038.0,319.0,82.0,1031.0
55811,0.0,0.0,4659.0,1436.0,20.0,2439.0
55901,38.0,7.0,5546.0,4692.0,291.0,5742.0
55904,8.0,0.0,4597.0,1081.0,287.0,2068.0
55910,3.0,1.0,253.0,42.0,19.0,140.0
55912,5.0,0.0,5052.0,961.0,241.0,2636.0
55929,0.0,0.0,243.0,30.0,5.0,193.0
55932,0.0,0.0,373.0,49.0,39.0,277.0
55939,0.0,0.0,348.0,49.0,106.0,204.0
55949,4.0,2.0,306.0,76.0,28.0,176.0
55954,1.0,5.0,376.0,32.0,5.0,152.0
55965,8.0,0.0,532.0,91.0,38.0,235.0
55008,13.0,4.0,3088.0,463.0,46.0,1893.0
55011,36.0,0.0,2008.0,254.0,33.0,1403.0
55019,0.0,0.0,338.0,145.0,0.0,351.0
55032,14.0,0.0,718.0,101.0,8.0,447.0
55033,31.0,4.0,5753.0,1475.0,77.0,3008.0
55047,8.0,0.0,285.0,191.0,34.0,210.0
55069,18.0,0.0,1263.0,112.0,29.0,447.0
55082,119.0,53.0,4574.0,2825.0,29.0,4805.0
55101,0.0,0.0,604.0,766.0,0.0,9.0
55102,25.0,0.0,2336.0,1860.0,8.0,795.0
55107,0.0,0.0,1836.0,678.0,883.0,1028.0
55108,7.0,0.0,985.0,2210.0,108.0,1154.0
55112,16.0,0.0,5555.0,3527.0,257.0,4258.0
55304,74.0,29.0,6998.0,2499.0,93.0,7902.0
55322,9.0,6.0,618.0,130.0,4.0,524.0
55070,25.0,0.0,1612.0,157.0,48.0,662.0
55041,7.0,1.0,1903.0,353.0,4.0,737.0
55042,16.0,0.0,1042.0,628.0,60.0,1292.0
55063,5.0,0.0,2226.0,310.0,54.0,881.0
55074,13.0,0.0,497.0,49.0,5.0,316.0
55802,0.0,0.0,366.0,245.0,0.0,31.0
55917,10.0,2.0,829.0,97.0,46.0,426.0
55923,2.0,7.0,934.0,239.0,55.0,689.0
55940,0.0,2.0,630.0,78.0,8.0,334.0
55303,61.0,0.0,8238.0,1760.0,195.0,5543.0
55309,13.0,0.0,2684.0,677.0,126.0,2620.0
55310,0.0,0.0,365.0,39.0,17.0,114.0
55314,0.0,0.0,328.0,24.0,2.0,149.0
55316,14.0,0.0,3028.0,1308.0,130.0,3336.0
55318,16.0,0.0,3024.0,1761.0,67.0,3586.0
55350,16.0,0.0,3914.0,660.0,0.0,1607.0
55362,8.0,0.0,2975.0,656.0,2.0,2578.0
55364,135.0,19.0,1745.0,1266.0,45.0,1525.0
55369,57.0,0.0,4482.0,2424.0,11.0,3264.0
55374,10.0,0.0,1557.0,812.0,0.0,2336.0
55379,52.0,4.0,5541.0,1987.0,350.0,6172.0
55384,0.0,0.0,463.0,102.0,0.0,38.0
55418,31.0,0.0,3310.0,2320.0,248.0,2022.0
55422,52.0,19.0,3704.0,1895.0,49.0,2297.0
55432,6.0,10.0,5779.0,1322.0,224.0,2199.0
55444,9.0,0.0,1953.0,564.0,0.0,1978.0
55616,8.0,1.0,1345.0,349.0,6.0,578.0
55702,1.0,0.0,126.0,17.0,0.0,78.0
55710,8.0,0.0,209.0,51.0,0.0,92.0
55711,0.0,0.0,122.0,9.0,0.0,64.0
55717,0.0,0.0,84.0,18.0,0.0,37.0
55746,0.0,0.0,2544.0,521.0,111.0,1658.0
55758,0.0,0.0,28.0,2.0,0.0,7.0
55765,0.0,0.0,240.0,5.0,0.0,79.0
55804,24.0,0.0,1497.0,1183.0,76.0,1713.0
55920,18.0,0.0,948.0,444.0,0.0,1055.0
55922,0.0,0.0,153.0,6.0,34.0,129.0
55924,1.0,0.0,433.0,10.0,12.0,98.0
55957,0.0,0.0,181.0,8.0,3.0,61.0
55961,3.0,0.0,107.0,3.0,0.0,18.0
55080,10.0,0.0,581.0,56.0,0.0,249.0
55115,71.0,0.0,891.0,863.0,45.0,1153.0
55123,46.0,0.0,1611.0,2621.0,86.0,3804.0
55129,85.0,0.0,2075.0,2864.0,160.0,4375.0
55305,21.0,13.0,1959.0,2746.0,25.0,1584.0
55126,22.0,0.0,2359.0,2893.0,17.0,2748.0
55018,0.0,0.0,148.0,27.0,0.0,115.0
55013,6.0,0.0,1254.0,235.0,0.0,887.0
55014,41.0,0.0,4193.0,1435.0,91.0,3171.0
55027,7.0,0.0,704.0,81.0,3.0,517.0
55045,4.0,0.0,1364.0,375.0,0.0,996.0
55068,34.0,0.0,3341.0,1957.0,124.0,4242.0
55090,0.0,0.0,112.0,7.0,0.0,17.0
55005,0.0,0.0,787.0,155.0,0.0,615.0
55009,10.0,0.0,1708.0,275.0,15.0,692.0
55016,49.0,0.0,5105.0,1772.0,79.0,5510.0
55017,4.0,0.0,235.0,7.0,6.0,90.0
55046,0.0,0.0,1083.0,125.0,12.0,712.0
55057,25.0,2.0,2844.0,1723.0,108.0,2248.0
55075,0.0,0.0,3043.0,584.0,111.0,1670.0
55076,31.0,0.0,3177.0,971.0,46.0,2116.0
55125,81.0,51.0,3714.0,3743.0,0.0,5906.0
55104,52.0,0.0,4097.0,3381.0,618.0,2956.0
55105,51.0,52.0,1148.0,3290.0,46.0,3147.0
55114,0.0,0.0,272.0,366.0,0.0,60.0
55119,30.0,0.0,7165.0,2093.0,522.0,3263.0
55120,0.0,0.0,385.0,399.0,0.0,553.0
55122,22.0,0.0,3612.0,2578.0,54.0,2352.0
55128,27.0,0.0,4525.0,1242.0,175.0,1962.0
55306,0.0,27.0,1863.0,856.0,175.0,1719.0
55308,0.0,0.0,1568.0,204.0,35.0,1546.0
55319,28.0,0.0,1120.0,218.0,0.0,764.0
55328,29.0,0.0,1459.0,487.0,41.0,1758.0
55337,53.0,0.0,6140.0,2776.0,150.0,3505.0
55338,11.0,0.0,277.0,18.0,10.0,174.0
55003,0.0,0.0,592.0,122.0,0.0,228.0
55060,2.0,0.0,6050.0,1173.0,133.0,3472.0
55087,0.0,0.0,123.0,0.0,0.0,43.0
55329,1.0,0.0,528.0,44.0,2.0,269.0
55386,29.0,0.0,448.0,627.0,31.0,1581.0
55437,53.0,0.0,2142.0,1885.0,53.0,1428.0
55919,2.0,0.0,284.0,30.0,0.0,117.0
55987,45.0,10.0,4495.0,1783.0,80.0,2575.0
55906,4.0,9.0,1994.0,1469.0,93.0,2125.0
55963,3.0,0.0,874.0,315.0,0.0,598.0
55317,51.0,0.0,1606.0,2232.0,31.0,3307.0
55336,7.0,0.0,1994.0,122.0,186.0,801.0
55357,29.0,11.0,586.0,189.0,0.0,722.0
55359,3.0,0.0,787.0,336.0,45.0,828.0
55375,6.0,0.0,497.0,306.0,31.0,769.0
55376,22.0,0.0,1652.0,770.0,0.0,3332.0
55402,0.0,0.0,25.0,86.0,0.0,0.0
55407,24.0,0.0,3967.0,2954.0,937.0,2622.0
55414,17.0,0.0,908.0,1927.0,146.0,458.0
55429,34.0,0.0,4732.0,784.0,576.0,1948.0
55435,23.0,0.0,1373.0,1581.0,0.0,1157.0
55438,18.0,15.0,1414.0,1846.0,0.0,1404.0
55439,99.0,14.0,327.0,1068.0,8.0,1471.0
55030,0.0,0.0,336.0,42.0,0.0,113.0
55071,0.0,0.0,959.0,124.0,14.0,457.0
55341,4.0,0.0,456.0,186.0,29.0,603.0
55950,2.0,0.0,36.0,0.0,16.0,7.0
55951,1.0,0.0,360.0,37.0,21.0,144.0
55952,0.0,3.0,472.0,60.0,60.0,299.0
55960,6.0,7.0,452.0,234.0,0.0,456.0
55985,1.0,0.0,472.0,36.0,20.0,242.0
55990,0.0,0.0,201.0,10.0,0.0,117.0
55969,0.0,0.0,167.0,43.0,0.0,157.0
55805,0.0,0.0,992.0,277.0,60.0,243.0
55971,4.0,0.0,641.0,124.0,2.0,424.0
55054,20.0,0.0,273.0,145.0,0.0,476.0
55130,0.0,0.0,2194.0,291.0,426.0,1705.0
55155,0.0,0.0,0.0,0.0,0.0,0.0
55766,0.0,0.0,7.0,2.0,0.0,2.0
55366,0.0,0.0,106.0,0.0,0.0,44.0
55968,0.0,0.0,45.0,3.0,0.0,0.0
55772,0.0,0.0,20.0,2.0,0.0,2.0
55111,0.0,0.0,0.0,0.0,0.0,0.0
55941,0.0,0.0,220.0,29.0,0.0,114.0
55387,66.0,2.0,1710.0,813.0,6.0,2438.0
55403,25.0,0.0,1008.0,2273.0,0.0,157.0
55315,39.0,0.0,561.0,408.0,0.0,1065.0
55352,33.0,0.0,1783.0,308.0,39.0,1582.0
55354,4.0,0.0,543.0,44.0,36.0,411.0
55084,1.0,0.0,330.0,57.0,7.0,152.0
55029,0.0,0.0,29.0,0.0,0.0,0.0
55814,0.0,0.0,113.0,0.0,0.0,0.0
55302,37.0,0.0,1509.0,263.0,37.0,756.0
55905,0.0,0.0,0.0,0.0,0.0,0.0
55036,1.0,0.0,30.0,2.0,2.0,8.0
55024,55.0,3.0,4140.0,1569.0,226.0,5498.0
55025,69.0,0.0,4295.0,1034.0,8.0,2853.0
55026,0.0,0.0,75.0,55.0,7.0,44.0
55038,57.0,0.0,2595.0,1330.0,19.0,3601.0
55053,2.0,0.0,239.0,58.0,12.0,172.0
55065,0.0,0.0,282.0,24.0,9.0,181.0
55066,10.0,16.0,3586.0,677.0,344.0,1690.0
55072,2.0,0.0,1030.0,79.0,39.0,238.0
55085,0.0,0.0,114.0,19.0,2.0,45.0
55089,0.0,0.0,356.0,75.0,0.0,195.0
55092,0.0,0.0,2330.0,410.0,0.0,1102.0
55103,0.0,0.0,1644.0,445.0,327.0,955.0
55110,39.0,4.0,5715.0,3118.0,14.0,4183.0
55307,4.0,0.0,819.0,50.0,11.0,334.0
55113,47.0,0.0,4785.0,4069.0,348.0,3319.0
55118,60.0,15.0,4017.0,2104.0,179.0,2376.0
55127,30.0,62.0,2243.0,1916.0,0.0,1868.0
55150,0.0,0.0,40.0,6.0,1.0,42.0
55320,6.0,0.0,999.0,139.0,0.0,657.0
55324,0.0,0.0,298.0,44.0,4.0,121.0
55331,133.0,38.0,1362.0,2058.0,25.0,3014.0
55342,1.0,0.0,349.0,32.0,0.0,153.0
55785,0.0,0.0,57.0,6.0,4.0,32.0
55792,0.0,0.0,1733.0,370.0,12.0,636.0
55733,14.0,0.0,898.0,222.0,0.0,867.0
55735,3.0,0.0,509.0,32.0,23.0,143.0
55736,0.0,0.0,401.0,33.0,8.0,116.0
55756,0.0,0.0,97.0,12.0,0.0,52.0
55757,0.0,0.0,204.0,12.0,11.0,71.0
55783,3.0,0.0,568.0,73.0,3.0,232.0
55786,0.0,0.0,99.0,2.0,6.0,41.0
55803,20.0,4.0,2600.0,1228.0,6.0,1765.0
55808,0.0,0.0,1031.0,137.0,55.0,385.0
55918,0.0,0.0,238.0,27.0,5.0,73.0
55926,0.0,0.0,184.0,13.0,11.0,87.0
55927,0.0,0.0,843.0,69.0,42.0,605.0
55934,2.0,0.0,518.0,146.0,19.0,430.0
55944,10.0,3.0,1266.0,290.0,0.0,966.0
55946,3.0,0.0,787.0,119.0,29.0,385.0
55975,6.0,6.0,1109.0,110.0,3.0,498.0
55449,46.0,9.0,2976.0,2324.0,112.0,4162.0
55601,1.0,0.0,20.0,1.0,0.0,8.0
55602,0.0,0.0,45.0,11.0,0.0,14.0
55613,0.0,0.0,54.0,7.0,0.0,8.0
55708,0.0,0.0,170.0,5.0,0.0,58.0
55712,0.0,0.0,133.0,19.0,4.0,90.0
55726,3.0,0.0,292.0,42.0,0.0,90.0
55741,2.0,0.0,615.0,80.0,9.0,320.0
55744,15.0,6.0,3571.0,967.0,193.0,1833.0
55751,4.0,0.0,361.0,26.0,4.0,183.0
55767,0.0,0.0,1111.0,101.0,15.0,299.0
55769,8.0,0.0,498.0,33.0,35.0,180.0
55779,8.0,0.0,805.0,133.0,32.0,441.0
55797,0.0,0.0,357.0,33.0,3.0,175.0
55902,31.0,3.0,1894.0,2199.0,31.0,3080.0
55909,2.0,0.0,326.0,36.0,2.0,176.0
55925,12.0,0.0,237.0,14.0,0.0,187.0
55936,1.0,2.0,409.0,43.0,0.0,251.0
55953,0.0,0.0,164.0,24.0,2.0,67.0
55973,0.0,0.0,71.0,10.0,13.0,32.0
55979,5.0,0.0,187.0,21.0,26.0,204.0
55007,0.0,0.0,596.0,15.0,14.0,214.0
55020,5.0,0.0,434.0,315.0,0.0,722.0
55021,26.0,0.0,5749.0,866.0,404.0,2637.0
55037,0.0,0.0,1213.0,81.0,54.0,446.0
55043,9.0,2.0,518.0,187.0,3.0,326.0
55052,0.0,2.0,564.0,50.0,35.0,188.0
55055,8.0,0.0,794.0,84.0,0.0,372.0
55056,35.0,15.0,2780.0,422.0,74.0,2036.0
55079,32.0,0.0,1758.0,235.0,25.0,1008.0
55343,8.0,0.0,3143.0,1711.0,301.0,1572.0
55325,11.0,0.0,955.0,117.0,51.0,652.0
55330,75.0,27.0,5802.0,1512.0,159.0,5723.0
55340,48.0,63.0,840.0,601.0,92.0,1357.0
55301,0.0,0.0,1872.0,241.0,0.0,1901.0
55077,16.0,10.0,1596.0,663.0,161.0,1637.0
55109,26.0,0.0,5837.0,1554.0,148.0,2446.0
55321,11.0,0.0,1138.0,138.0,59.0,855.0
55124,101.0,0.0,6251.0,3623.0,279.0,5648.0
55311,61.0,15.0,2938.0,4433.0,0.0,6442.0
55312,4.0,0.0,395.0,13.0,20.0,231.0
55334,11.0,0.0,750.0,47.0,34.0,341.0
55346,29.0,0.0,1206.0,1980.0,77.0,2086.0
55368,1.0,0.0,572.0,45.0,0.0,241.0
55371,18.0,0.0,3640.0,471.0,29.0,1921.0
55404,8.0,0.0,3259.0,1327.0,414.0,645.0
55409,28.0,0.0,1043.0,1311.0,141.0,886.0
55430,17.0,0.0,3656.0,703.0,296.0,1682.0
55006,0.0,0.0,958.0,63.0,13.0,370.0
55044,207.0,4.0,5043.0,3585.0,180.0,9130.0
55049,7.0,0.0,482.0,54.0,29.0,390.0
55051,10.0,0.0,2310.0,284.0,64.0,1027.0
55073,66.0,8.0,571.0,170.0,0.0,547.0
55088,6.0,0.0,327.0,77.0,0.0,308.0
55106,25.0,0.0,7324.0,1594.0,1536.0,4650.0
55116,57.0,27.0,2258.0,2910.0,14.0,2438.0
55117,13.0,6.0,6415.0,1890.0,1300.0,3313.0
55121,0.0,0.0,729.0,726.0,72.0,650.0
55001,11.0,0.0,312.0,230.0,28.0,338.0
55012,6.0,0.0,455.0,61.0,0.0,188.0
55031,1.0,0.0,480.0,93.0,16.0,280.0
55040,13.0,4.0,2725.0,352.0,52.0,1491.0
97633,0.0,0.0,307.0,44.0,29.0,48.0
97603,8.0,0.0,4552.0,1043.0,282.0,2613.0
97604,0.0,0.0,26.0,7.0,0.0,0.0
97711,0.0,0.0,11.0,5.0,0.0,2.0
97909,0.0,0.0,0.0,0.0,0.0,45.0
97920,0.0,0.0,47.0,0.0,0.0,0.0
97233,7.0,0.0,6545.0,750.0,1187.0,2643.0
97236,36.0,0.0,5735.0,1024.0,1329.0,3641.0
97305,19.0,0.0,5730.0,830.0,985.0,4299.0
97329,0.0,0.0,17.0,0.0,0.0,45.0
97341,0.0,0.0,428.0,183.0,0.0,76.0
97343,0.0,0.0,57.0,0.0,0.0,0.0
97347,0.0,0.0,512.0,41.0,23.0,172.0
97348,0.0,0.0,259.0,55.0,8.0,196.0
97364,0.0,0.0,85.0,73.0,0.0,8.0
97390,0.0,0.0,134.0,22.0,0.0,58.0
97396,0.0,0.0,618.0,92.0,6.0,282.0
97406,0.0,0.0,7.0,0.0,0.0,0.0
97408,42.0,0.0,1582.0,841.0,17.0,1465.0
97008,28.0,0.0,3162.0,1692.0,581.0,2669.0
97020,0.0,0.0,171.0,26.0,5.0,84.0
97026,8.0,0.0,774.0,58.0,62.0,575.0
97027,0.0,0.0,1886.0,448.0,175.0,1212.0
97045,37.0,0.0,7522.0,2199.0,98.0,6120.0
97050,0.0,0.0,68.0,3.0,0.0,0.0
97062,43.0,0.0,2498.0,2248.0,286.0,2970.0
97068,134.0,30.0,1942.0,2931.0,24.0,4371.0
97070,33.0,13.0,2133.0,1999.0,107.0,1857.0
97071,30.0,0.0,4447.0,501.0,1132.0,2523.0
97102,24.0,0.0,18.0,37.0,0.0,20.0
97108,0.0,0.0,78.0,0.0,0.0,0.0
97117,0.0,0.0,182.0,22.0,18.0,38.0
97121,0.0,0.0,222.0,37.0,0.0,202.0
97124,47.0,13.0,5346.0,5175.0,363.0,5688.0
97128,43.0,0.0,5437.0,1794.0,317.0,3668.0
97135,0.0,0.0,183.0,71.0,0.0,0.0
97136,0.0,0.0,332.0,72.0,19.0,81.0
97463,0.0,0.0,835.0,139.0,39.0,120.0
97473,3.0,0.0,86.0,0.0,0.0,76.0
97213,16.0,0.0,2631.0,3838.0,15.0,2325.0
97217,90.0,0.0,2883.0,3303.0,318.0,1896.0
97220,39.0,0.0,4648.0,1250.0,142.0,1870.0
97221,66.0,24.0,548.0,2103.0,8.0,1459.0
97006,52.0,0.0,7079.0,4993.0,829.0,6132.0
97038,18.0,0.0,3059.0,293.0,129.0,1819.0
97055,79.0,0.0,2712.0,631.0,200.0,1950.0
97058,10.0,0.0,2913.0,678.0,116.0,1842.0
97064,0.0,0.0,666.0,95.0,66.0,340.0
97106,40.0,0.0,662.0,312.0,0.0,737.0
97107,0.0,0.0,385.0,46.0,19.0,196.0
97109,0.0,0.0,106.0,21.0,0.0,71.0
97112,0.0,0.0,503.0,83.0,86.0,192.0
97115,10.0,0.0,621.0,193.0,63.0,437.0
97140,110.0,0.0,2173.0,1848.0,90.0,4132.0
97148,37.0,0.0,605.0,61.0,0.0,475.0
97219,122.0,8.0,2089.0,5474.0,138.0,3555.0
97230,31.0,0.0,6369.0,1302.0,730.0,3007.0
97459,31.0,0.0,2143.0,619.0,164.0,1366.0
97470,0.0,0.0,3301.0,787.0,262.0,1067.0
97478,52.0,11.0,6951.0,1041.0,383.0,4003.0
97480,0.0,0.0,108.0,4.0,0.0,27.0
97489,0.0,0.0,123.0,70.0,0.0,116.0
97492,0.0,0.0,57.0,73.0,95.0,6.0
97502,80.0,0.0,5004.0,863.0,225.0,2899.0
97520,64.0,0.0,1736.0,3138.0,108.0,1737.0
97524,62.0,0.0,2433.0,444.0,4.0,1415.0
97527,48.0,24.0,7202.0,1327.0,259.0,2873.0
97530,46.0,0.0,816.0,678.0,38.0,514.0
97532,16.0,0.0,571.0,184.0,0.0,317.0
97535,0.0,0.0,1062.0,211.0,6.0,429.0
97625,0.0,0.0,101.0,0.0,0.0,47.0
97626,0.0,0.0,10.0,0.0,0.0,0.0
97637,0.0,0.0,9.0,4.0,2.0,3.0
97640,0.0,0.0,25.0,2.0,0.0,2.0
97736,0.0,0.0,23.0,7.0,0.0,2.0
97738,0.0,0.0,349.0,56.0,24.0,188.0
97739,31.0,0.0,3226.0,203.0,69.0,547.0
97759,62.0,0.0,961.0,766.0,59.0,416.0
97812,2.0,2.0,212.0,22.0,0.0,91.0
97813,0.0,0.0,197.0,84.0,8.0,96.0
97836,2.0,3.0,365.0,11.0,0.0,217.0
97481,0.0,0.0,145.0,20.0,0.0,83.0
97504,109.0,0.0,6756.0,2170.0,485.0,4244.0
99733,0.0,0.0,15.0,0.0,0.0,8.0
99756,0.0,0.0,21.0,0.0,0.0,5.0
99763,0.0,0.0,127.0,2.0,33.0,61.0
99773,0.0,0.0,61.0,0.0,19.0,22.0
99781,0.0,0.0,33.0,1.0,9.0,9.0
99820,0.0,0.0,147.0,20.0,6.0,19.0
99695,0.0,0.0,0.0,0.0,0.0,0.0
99703,0.0,0.0,481.0,112.0,96.0,1023.0
99704,0.0,0.0,1.0,0.0,0.0,0.0
99723,0.0,0.0,691.0,165.0,26.0,523.0
99726,0.0,0.0,24.0,25.0,0.0,0.0
99758,0.0,0.0,64.0,2.0,6.0,33.0
99788,0.0,0.0,31.0,3.0,1.0,7.0
99772,0.0,0.0,141.0,13.0,7.0,44.0
99783,0.0,0.0,34.0,0.0,3.0,6.0
99785,0.0,0.0,102.0,0.0,27.0,30.0
99789,0.0,0.0,78.0,4.0,0.0,35.0
99705,78.0,0.0,3037.0,837.0,12.0,2219.0
99721,0.0,0.0,59.0,7.0,3.0,16.0
99722,0.0,0.0,24.0,12.0,0.0,14.0
99739,0.0,0.0,72.0,1.0,2.0,30.0
99742,0.0,0.0,180.0,4.0,30.0,42.0
99759,0.0,0.0,34.0,0.0,0.0,36.0
99761,0.0,0.0,139.0,2.0,13.0,49.0
99765,0.0,0.0,62.0,10.0,0.0,16.0
99767,0.0,0.0,6.0,0.0,0.0,3.0
99771,0.0,0.0,94.0,0.0,3.0,37.0
99005,2.0,0.0,1129.0,830.0,0.0,1546.0
99023,0.0,0.0,137.0,71.0,10.0,75.0
99119,0.0,0.0,124.0,48.0,37.0,65.0
99128,0.0,0.0,48.0,28.0,0.0,23.0
99141,0.0,0.0,1244.0,174.0,17.0,448.0
99149,0.0,0.0,39.0,3.0,0.0,12.0
99153,0.0,0.0,91.0,14.0,2.0,8.0
99156,13.0,0.0,1486.0,330.0,129.0,801.0
99171,9.0,0.0,180.0,19.0,14.0,107.0
99223,39.0,0.0,2693.0,2501.0,227.0,3673.0
99330,4.0,0.0,89.0,0.0,43.0,362.0
99337,29.0,0.0,4694.0,1261.0,173.0,3799.0
99349,7.0,0.0,694.0,76.0,316.0,1658.0
99352,16.0,22.0,3065.0,2071.0,35.0,3313.0
99777,0.0,0.0,74.0,1.0,0.0,16.0
99001,0.0,0.0,766.0,36.0,61.0,293.0
99017,0.0,0.0,22.0,0.0,7.0,18.0
